userId,RecommendedItemIds
5828,22976 26468 21304 13367 14644
5831,19981 34614 26713 9893 6461
5837,19426 30453 6821 12102 8877
5848,7759 24880 2339 7992 10415
5854,2578 9404 11486 6461 36607
5855,2561 14616 3216 19907 15971
5857,11486 32291 36168 6461 2578
5858,8368 15165 16716 8848 31220
5860,33546 4785 14616 18200 30898
5862,30019 33173 7144 30616 12927
5866,17383 6552 22976 551 13323
5878,31992 7086 14101 30942 26468
5880,28199 21765 16845 10860 17152
5885,8216 3841 19725 33546 19127
5889,8394 17152 2597 28431 4955
5900,19271 25366 1448 28607 12689
5906,8368 33173 2049 6773 36872
5913,15306 34642 3409 33788 5850
5918,2523 6014 775 16876 6699
5921,20063 13886 26468 14101 31836
5927,2041 25987 32347 25489 27294
5930,27660 2049 25939 35300 28701
5931,23089 34930 16687 4753 19981
5936,31978 1397 8394 19127 2584
5939,14705 37053 6461 13198 18551
5941,4922 8013 14738 30360 7301
5942,25920 22976 11147 26468 26454
5946,11366 26197 21678 15119 12866
5947,1397 34351 26743 33603 22976
5948,19627 9223 32610 12487 34700
5951,3216 24880 34595 28964 24547
5953,13726 34351 1076 26846 17648
5956,28964 13502 24639 5292 6821
5957,26285 7597 33562 29570 18200
5959,12997 2108 33266 10059 18200
5968,15687 19332 16818 31220 30910
5977,14932 24626 1003 33224 32347
5978,2339 29229 13502 26762 22341
5981,17207 775 19127 25886 31825
5991,6446 26951 6442 11618 13094
5992,31136 35381 33173 21765 23030
5993,3317 20620 31992 2871 20520
6000,30653 9404 24109 23516 31992
6002,6516 33443 21245 29570 10645
6007,14734 33500 1076 19426 26197
6009,34351 33443 36872 876 3983
6012,7657 28590 16845 33194 30653
6019,5578 33990 33137 30981 16726
6023,775 19426 6343 551 6314
6026,34930 9420 23089 4228 6343
6030,8049 3841 6503 21592 17748
6031,5578 10546 1289 21459 10200
6032,34595 25920 3387 8368 9420
6039,30453 13530 17107 14020 19907
6043,21913 33562 26332 6446 12866
6045,1762 32347 6552 5889 15687
6046,7342 19907 2561 21101 25304
6047,11486 34351 36957 21996 9404
6048,27569 11366 18117 19858 17445
6060,23516 33603 20620 27562 25920
6065,22029 18200 6871 11781 23188
6067,19127 19837 34930 7368 29301
6075,16356 28964 29260 3216 33562
6076,180 28431 31726 17022 13422
6078,26846 17936 5900 15452 19665
6080,33562 17207 6627 12997 7923
6088,24639 2041 6773 17389 12354
6094,19127 12102 28688 7368 33562
6099,13502 24547 17644 26621 19544
6100,28701 2578 1397 5861 16891
6102,9954 7892 16546 11604 7778
6105,909 29452 20048 37065 31731
6106,15917 4475 17380 15060 14669
6107,3958 30087 21651 35486 5945
6111,14932 6627 3077 23388 35149
6119,17463 21304 10446 29807 228
6120,15086 30616 27132 6461 15086
6126,3680 8599 17645 1447 14601
6129,37065 2712 25278 28213 9607
6133,26285 6773 9913 1447 6111
6140,22385 10059 18741 32578 20213
6143,30909 15743 3527 34403 476
6146,20941 6461 9577 12200 34930
6148,35973 10059 13898 23951 10769
6155,17878 9684 25967 35115 33953
6156,36723 8759 18389 35247 18546
6165,33603 3006 7933 14631 35381
6167,31825 11964 30909 13198 34739
6173,34090 19858 4039 14351 24834
6183,6699 1076 30087 30453 15971
6186,2578 1363 14351 21406 133
6187,11556 20745 35129 31274 13726
6188,6627 8368 32347 13502 26804
6191,6699 6627 10546 21459 5292
6193,19725 20941 14616 2049 11618
6194,22330 18700 4280 35945 6631
6196,28964 2339 22385 20428 25694
6197,26106 34868 8394 25886 9913
6199,17768 5578 15672 21495 23089
6202,26285 7824 269 24804 15743
6212,24195 26795 3089 12607 31697
6224,19837 27116 30982 30712 10469
6228,15983 27132 24479 21818 24547
6229,31971 17645 22976 1397 28688
6230,19127 30942 17480 35549 13198
6233,22029 6111 25656 13782 32019
6234,18099 22976 34223 24479 36109
6241,16793 20745 34365 4722 33761
6247,31136 8759 24639 22182 10604
6249,36872 23293 35381 8717 25940
6253,14616 31992 33500 8875 31978
6256,35390 13502 28688 1289 3398
6257,28814 4922 14616 3456 15687
6264,30453 23951 19907 33957 4105
6270,20595 2468 13473 12340 13420
6273,6458 23843 1001 30142 23870
6274,3551 21765 29303 28964 27132
6277,33780 35317 31136 29777 12354
6281,24639 12596 8759 27586 11966
6284,28814 4922 14616 3456 15687
6286,20965 29848 2578 18546 23240
6287,10200 30717 4341 1289 8649
6288,30616 35391 13498 19981 4327
6289,22553 22615 9675 22411 4310
6292,34223 9420 34930 6595 29428
6296,34351 9735 26024 29570 6461
6302,19532 36528 30453 17107 26346
6306,2578 11366 36957 34351 24786
6308,30453 1448 19907 30755 6699
6314,33173 31992 6111 12354 30758
6316,24547 26621 35390 28199 32019
6319,6773 32337 30087 12752 23188
6325,9420 33266 19426 22254 4228
6326,2464 1076 15743 33443 25920
6329,8035 10446 6263 2911 19798
6331,12866 25920 5889 30942 35805
6334,28688 6595 25694 7759 36015
6341,2578 33173 33649 35300 32503
6342,9404 1363 18720 36168 32503
6354,7597 18986 33755 30898 33266
6355,25920 10059 5945 18741 10822
6357,32739 11950 35257 1023 5955
6358,30261 31136 6461 1729 19798
6361,33213 35390 7342 26681 30453
6364,12997 29389 25694 14366 11012
6365,18741 4475 1448 30453 14878
6367,5292 26951 35367 24515 21081
6370,6111 20620 21818 23507 20262
6372,9404 23240 133 1363 6461
6374,21081 10446 6461 23507 3077
6377,10546 17207 28199 6627 10059
6378,8759 35945 10642 25015 19529
6384,15687 9577 1447 18546 35317
6385,10059 28964 11448 28199 33562
6386,19803 25920 6773 4444 10059
6393,17246 15743 18645 2164 4341
6395,19127 1076 8394 6111 34930
6397,24479 30156 31978 20495 10059
6398,33603 5945 14227 6871 13740
6405,17107 18001 21484 30453 4105
6406,2464 25940 31136 17483 7274
6412,16153 1076 3527 17648 36109
6422,10546 9930 32835 21081 34351
6423,15971 24547 8549 10059 15917
6427,15599 30964 26743 25645 17152
6429,34930 4753 26285 228 24639
6431,35939 23423 29355 27244 16414
6437,7364 7597 17973 25363 17389
6441,33755 30909 15743 26279 476
6446,10059 30453 14532 12866 10488
6455,33780 35300 17813 8549 20620
6457,30846 7733 35513 19752 17614
6461,2464 29271 17463 35381 4762
6462,33546 18881 6461 19024 11887
6477,26573 18803 11879 35705 2898
6484,31992 15086 9577 34403 25421
6493,1001 2781 23089 4708 18200
6495,33475 32308 23188 18200 12077
6496,8788 20048 5488 26529 13323
6497,33609 6263 33755 21812 7498
6498,19478 25920 26576 26024 17463
6501,25363 7376 33175 35738 13574
6502,5227 12362 17445 5111 32375
6503,8035 11964 17207 33266 26197
6504,10059 6111 6111 34351 19127
6505,30616 10446 17463 17207 28199
6509,26951 23089 14734 18741 32916
6520,5578 21913 6343 22433 34403
6522,7635 27388 24479 16019 14532
6524,24639 12102 22976 31914 19478
6527,17207 12454 17389 19837 7498
6536,1447 24479 24488 19478 30653
6538,25304 17645 9420 4327 13069
6546,26147 4762 26736 22029 27650
6548,31978 36469 26775 4173 9693
6553,18099 8216 17648 15743 31220
6555,19907 19127 22029 31220 33546
6559,32916 6627 1289 10469 28199
6562,5208 7928 34090 18746 6461
6567,1076 16153 2041 8035 21765
6573,23030 31992 14648 17383 14594
6576,13470 9893 6595 16345 6627
6579,15434 13897 10536 25304 20234
6585,13502 28199 9012 26951 27132
6586,25886 34930 26736 19837 19637
6588,30653 4039 13260 34517 22002
6589,20620 29203 17856 4138 32571
6590,18741 2561 24479 29303 17644
6591,11210 17815 17717 7584 7274
6593,27132 5947 14532 6627 34891
6596,10446 10685 3680 36537 36109
6598,25886 1442 22976 33500 37065
6603,18970 15743 36204 2464 1076
6605,10446 25760 20941 15086 26509
6607,33961 6699 30278 20063 11147
6608,9420 27409 1448 17149 32019
6615,26197 11366 17207 20620 16367
6618,10685 25209 10446 8216 19748
6628,35300 24171 22029 20941 18694
6629,14705 8096 9913 16579 14762
6630,6314 29005 5578 12362 14734
6632,3250 22813 8809 25946 23795
6636,22341 27856 19452 7600 11237
6637,33788 17207 8205 21081 1289
6642,17389 36350 4833 18303 7704
6644,15280 33500 24639 26743 10546
6645,34223 27358 8930 18605 30028
6653,30278 11964 21081 18741 8013
6654,20635 15452 31633 20255 30087
6657,34070 3457 10231 19632 6258
6666,30019 21765 36109 16891 27650
6671,3077 17380 8549 13530 30453
6674,23240 33173 21761 6482 33699
6676,25421 25920 7597 3223 29081
6678,26846 19426 25886 12102 22976
6684,20468 19240 34426 12669 27009
6687,28701 36723 17529 32337 3223
6688,16569 9930 16367 25694 33014
6698,34633 3985 28466 22272 25150
6699,31220 8035 22029 34351 20941
6700,17207 2464 25920 23089 24639
6701,2041 32479 6627 35300 26197
6703,34595 14878 3841 24479 18741
6707,25304 11717 3216 24547 13198
6708,22272 12077 8394 25920 6263
6710,15687 25920 9735 9607 15086
6716,26951 14535 30453 27132 17107
6717,30360 31037 26681 15469 33475
6728,23507 15687 34223 1397 22029
6732,4976 31825 9913 30360 16818
6735,30453 1448 17782 4735 27132
6738,33173 16716 28358 7199 25307
6739,33173 2578 31992 36957 3431
6742,13198 31836 9902 33266 37053
6751,26594 6238 26391 21346 9681
6763,25920 24786 11111 956 3788
6777,13502 28199 32916 34930 6821
6784,24639 12866 24786 35300 6552
6795,33173 32347 35247 24342 16367
6797,27132 1185 13752 5578 25694
6798,12102 27562 25642 19858 21652
6799,4708 26468 9420 30278 18987
6802,13750 14738 6461 12669 5861
6804,7967 15452 14785 5231 25470
6807,34223 19478 6773 35738 15165
6808,17936 19426 30616 25363 35655
6817,30924 28701 15373 15060 24596
6818,31992 14785 19801 24639 14076
6819,30453 14780 18741 12866 24880
6826,31287 26576 33383 31836 33266
6827,6773 23507 12866 31992 28688
6828,26332 25886 29005 775 15732
6832,17207 33298 5578 24626 28688
6833,32347 30758 15687 23571 27569
6834,22976 9420 30595 30616 27584
6836,20635 30253 18987 33546 2971
6844,4735 31076 12866 26804 10193
6846,34351 33443 3983 18200 36872
6851,1076 31992 25920 16571 3527
6854,5578 17207 20255 23089 35486
6858,24639 27132 5578 30898 6699
6860,17815 6314 17648 1076 26621
6866,11259 1003 11260 35095 5761
6867,36350 4833 21910 36843 26325
6869,269 24639 16153 21765 26884
6870,10546 35390 28688 33562 35955
6874,9894 33173 8216 23030 30019
6879,19271 7923 23293 33383 3514
6882,21412 8394 30755 5900 19127
6887,12866 33598 33780 7287 32011
6889,18217 34602 11210 24786 26983
6890,32369 14217 27132 14705 5993
6893,11366 12997 33598 18217 28750
6897,1447 5945 36109 1076 10685
6907,3985 5227 7592 30982 19987
6910,2464 16766 15743 21099 1076
6914,11237 19544 25304 13094 17529
6922,25278 17815 26197 14366 33173
6932,14076 31037 9577 30699 17445
6937,31037 34403 8096 15291 7393
6939,18200 17648 7274 4762 26024
6941,36109 30653 19167 8578 18200
6950,6111 23516 25421 33173 24639
6951,2227 30087 17463 31992 9577
6952,26685 30483 22104 1074 16051
6958,30653 34774 12354 17856 21263
6961,3456 10701 33532 14705 9577
6963,1447 33173 33663 8035 21717
6966,6442 9913 14738 30360 15469
6969,31992 23507 24639 6595 775
6972,24512 350 15452 21336 16571
6982,24639 33173 15983 32337 21662
6985,19907 21382 22935 22570 1263
6986,24639 2108 33475 12354 25938
6987,9420 21913 19837 19426 25670
6988,4800 21691 9415 27569 1652
6992,36957 9913 27569 9415 2578
6999,3006 19034 26792 16617 31992
7003,33475 17389 31978 26681 34602
7004,36248 33818 10452 25307 13886
7005,1729 8555 33780 26500 16735
7006,23030 36872 36434 1397 12454
7008,28701 4753 24639 10200 37132
7010,18200 33475 35300 20941 24639
7012,36168 2578 26197 11486 32503
7014,34930 12305 12292 5589 15743
7015,36503 20407 37108 18791 18201
7018,19907 30453 15973 36982 32117
7022,31992 7393 9577 33173 14101
7026,25702 2953 18150 20316 36379
7030,11259 15086 12102 15086 18741
7031,9735 25920 33603 9178 18303
7036,18016 33173 1076 18049 19072
7043,6699 30942 4753 31825 26285
7049,17383 18200 5578 22976 24639
7050,10546 17207 28199 6627 10059
7053,2143 13094 32682 10963 23410
7057,25363 16766 15086 23507 18586
7060,10446 6773 15917 11366 15971
7063,15743 4105 28199 36204 24547
7069,6254 6166 23217 8426 2464
7074,1363 6461 2578 36168 23240
7078,7274 10701 26576 25829 31556
7085,30453 18200 23951 19907 11752
7090,25920 21099 4762 366 7824
7091,22796 23291 17389 9913 32287
7093,24639 19632 35100 4475 31341
7095,32156 9445 5658 9919 6236
7096,23089 10446 33173 7241 17815
7098,20620 8959 10231 19632 25364
7099,10082 27376 15086 25938 30942
7100,12362 23145 8717 22029 28527
7103,18001 32578 10059 15737 31076
7106,15928 11301 12753 32578 33971
7114,18099 31992 35247 23077 36957
7124,31992 1076 30942 17815 12866
7125,35247 6592 34517 33173 35318
7128,15086 12841 17082 14101 31220
7132,11366 4039 6592 26468 34930
7139,25016 14355 33306 5253 14887
7143,10195 11012 8156 26681 30360
7145,32479 2041 31992 10082 26197
7146,23384 2339 17467 18674 25696
7147,1448 15973 16425 30453 4475
7152,13726 6627 34365 13119 11781
7153,34223 1289 18546 5292 33855
7154,10446 18741 7592 29777 24479
7157,32083 16425 32019 17782 14535
7160,30453 14264 10415 23951 2320
7161,13782 30453 29229 8549 22341
7163,17463 18099 30516 30616 8040
7166,5578 3223 21913 15983 20413
7170,21157 26743 5578 12077 9420
7171,11012 15971 18200 562 21851
7172,26621 29815 17107 34930 7368
7173,11210 17815 17717 7584 7274
7174,19426 34930 37132 7086 25304
7176,26846 25920 12102 25886 2623
7179,28431 28199 10446 13390 12362
7180,2227 6461 10446 32019 31992
7182,15917 30453 15971 19907 14020
7187,32699 8108 11307 14337 621
7197,21157 12077 5578 9420 25642
7202,35300 24639 10200 20513 2464
7203,10206 19907 9934 31825 13422
7204,33562 13122 2523 35391 28431
7230,23030 26285 14372 4327 23240
7236,16571 7759 18741 32019 52
7242,36957 19127 9577 33755 1363
7246,10059 8549 33173 23951 1289
7253,18546 15086 25363 12454 31992
7258,13301 35806 28153 4244 35247
7259,17653 17429 34664 24291 9013
7260,1447 33603 36204 30898 7903
7261,30278 6627 35381 11717 17936
7263,33788 35831 25304 1289 7342
7267,26346 32019 14616 3972 26762
7274,7597 17207 12180 3661 13367
7282,18200 6111 12997 1076 17389
7285,12997 9420 29389 8205 27131
7286,22029 33500 1209 36109 19803
7293,25257 3456 29692 23188 22812
7297,27727 27562 16155 1289 2041
7298,20851 31293 30925 34994 29334
7302,3077 17380 10415 31978 2339
7308,11911 27388 6871 27299 32291
7311,6627 6699 21913 26804 26332
7318,7597 3587 11508 12007 33660
7321,27569 19931 3674 13726 28466
7327,10446 17648 18200 15743 26576
7328,33603 29848 31992 22976 551
7330,25364 35721 18648 18803 17529
7331,562 22272 27502 31240 21505
7332,30755 23388 16644 36872 35247
7350,10059 1448 30453 19544 25467
7352,33562 20620 10059 18741 13067
7356,11966 16818 31136 5227 6627
7358,36691 35835 7629 30154 33175
7359,28688 17149 32916 32287 17611
7360,9577 25363 18389 19332 15086
7361,9577 28199 26775 22002 10082
7362,26804 6821 10059 5164 25304
7363,36168 33649 1363 2578 9404
7366,28964 33562 5292 1289 13502
7370,24297 33044 11070 27923 7241
7377,21157 13069 15452 5578 9420
7381,15037 23701 33173 20965 39
7384,19858 20168 8134 33175 21108
7385,35300 8866 33628 6461 10514
7389,14634 18200 3456 18354 27824
7391,33603 14636 6461 14785 9577
7392,9577 3456 6871 30982 9831
7393,18720 19505 13473 24488 16825
7396,31659 1836 22330 29805 16956
7404,29805 269 7555 19907 4475
7405,35390 18383 1289 17207 21459
7412,14785 6699 22976 8156 7824
7420,7992 31076 18741 3077 7342
7421,34223 33562 28750 25920 12
7422,30616 31713 30453 30755 8810
7426,3619 13431 2370 7984 31037
7433,33598 17383 18200 9577 11366
7435,13649 5578 9420 986 12354
7439,18645 15280 31971 30087 26743
7444,5578 27132 6821 19632 33213
7445,17389 23282 10685 6111 32019
7450,19240 20955 8599 32780 7597
7452,9577 20620 12866 13726 36492
7454,36109 1076 34090 18200 5945
7455,31037 2578 14785 3496 31136
7461,11998 12669 19389 6826 25696
7472,8216 35381 33546 33137 25363
7475,14785 36492 25939 16891 33755
7479,31250 8233 14709 9577 6314
7480,33603 7811 33788 1577 14785
7490,19725 24771 9577 15687 12866
7501,14707 13574 876 7984 26726
7512,14932 35293 18970 5578 13094
7513,31992 25363 18099 10446 2578
7514,28964 8013 32347 23836 21216
7517,33475 30367 27971 176 24610
7522,18645 26743 15280 30087 1203
7523,31992 12354 12866 6461 30360
7525,21459 34595 11717 6612 32019
7531,30964 6343 4373 1617 33173
7534,6627 28527 17207 5578 12997
7544,15687 33194 4762 8216 30433
7545,34473 4341 21867 31914 31971
7546,22029 34602 5945 18200 30910
7547,35513 21081 34351 35300 24639
7552,9420 25304 6699 9066 19426
7556,13367 27322 30019 2569 30091
7558,18099 9893 1397 21495 27526
7561,28109 1447 33603 36204 30898
7566,33475 15031 1076 5175 17648
7567,2523 52 12479 16713 34351
7571,13367 9577 34090 23089 5128
7572,24639 18099 27562 1076 3242
7574,13649 4732 7928 23293 23049
7576,5041 18314 32803 8828 28391
7578,21412 24479 32916 24639 36204
7580,269 15743 1076 21765 2464
7581,11259 17383 17645 3077 10467
7584,7088 22433 2781 17124 4122
7585,34223 26285 30087 30278 21913
7586,2339 27409 3077 14264 8549
7587,17389 25278 33175 21108 16367
7588,19907 17648 18741 24596 16571
7592,32674 16916 15973 17782 32578
7593,18016 8205 6627 19478 34930
7595,21157 26743 5578 12077 16687
7604,24639 21157 19725 31836 34223
7606,33173 31220 12354 4328 21765
7618,2578 16687 17463 35390 13367
7625,34595 28964 10059 3216 30595
7630,23507 11366 34403 10446 11237
7639,8788 1397 2578 19637 27358
7643,15593 5889 26104 6871 8394
7644,28199 18303 35486 16367 12653
7648,551 2339 4 1873 36204
7654,16153 8035 25920 6263 21765
7655,8216 9894 17383 33173 876
7659,26024 775 33755 15662 2108
7661,22029 25886 14616 34930 29815
7665,13700 18193 12841 7592 15509
7667,7585 25389 26686 4810 13067
7672,24880 21216 18741 17380 13782
7674,19725 28701 33173 16876 37132
7676,2339 25421 11237 5360 26804
7695,31992 15119 26197 27569 11366
7697,18741 24479 3972 27856 21216
7698,18546 3431 6461 6773 28701
7700,9420 17207 21081 28199 10546
7711,6627 10469 10546 14767 2143
7712,18741 33788 1289 27132 29046
7715,36607 12867 16367 28375 7555
7718,13797 24391 23949 23217 19785
7721,33523 36784 19556 32797 3515
7722,30453 23951 31254 10488 14616
7730,26346 22618 15917 17782 30453
7740,33173 33562 20620 7967 2041
7742,19749 25624 19164 27491 13323
7745,27841 12582 11693 18117 18027
7747,4735 2339 21484 9730 1576
7748,14738 31037 14616 10200 3456
7749,14533 32806 12734 9349 16818
7756,8788 23756 24626 775 2143
7757,133 19642 34351 36168 27943
7759,13726 36957 17648 12454 2041
7760,27502 11261 33726 28701 10685
7764,579 35306 31037 1447 33523
7767,24786 32916 34740 25694 33173
7773,17644 20620 24639 35100 16345
7776,2041 32479 3527 24547 35714
7781,18717 30758 23030 16845 33755
7782,9913 31136 30616 8146 16656
7790,36109 16367 25500 15983 26197
7791,22975 13473 6461 8170 35300
7793,29112 4546 23011 4310 3282
7794,7903 26285 19725 9577 36109
7796,2464 35381 15743 21099 17483
7798,24639 12102 31914 19478 32019
7799,23089 13360 31659 12180 21038
7801,13502 26762 29005 9012 30674
7802,31136 21867 36691 22211 25939
7804,22254 9577 2578 17207 7903
7807,21851 30653 13301 2364 15086
7808,19426 3048 7811 13367 27097
7809,2108 25830 18498 18049 11504
7810,5578 30492 3366 6627 3515
7815,10685 5279 16367 13574 13473
7816,31268 35486 16155 26285 25304
7817,24834 3670 3160 10604 13395
7818,30453 4105 4122 24596 17782
7822,9404 36599 21613 133 36957
7830,29005 25694 29815 26605 551
7834,17239 11366 34351 2911 26658
7836,6561 17934 23302 29005 11237
7837,7759 16571 24880 27132 18741
7839,30924 34403 29046 25278 33475
7850,2041 10258 3014 1630 1360
7853,2464 25920 23188 5889 7393
7854,34602 33475 18200 11966 8146
7857,26743 876 10685 6773 26576
7861,20941 4762 19332 21765 26529
7863,27660 32308 2911 7393 24786
7869,24639 4475 35100 31341 1289
7874,9893 21495 27686 8752 32916
7878,34351 33443 3983 36872 3387
7879,15917 2339 36855 10488 22776
7881,12102 13498 19478 14707 3216
7883,17445 1306 19897 33993 34602
7884,30616 775 14366 12 25886
7885,18741 4475 1448 14878 10546
7886,16345 25651 4810 6014 8788
7903,33562 15917 26346 30453 10059
7905,21099 9123 36855 17463 20620
7906,24639 35345 28964 11366 8442
7907,34403 33804 30595 1900 7811
7909,35738 36492 7619 16891 37065
7910,34949 24198 12102 27132 3077
7911,17648 19803 10446 1076 1447
7913,9577 15917 33266 34930 1447
7915,4605 8846 19529 34964 34517
7919,10446 17648 18200 15743 26576
7935,31978 18741 24479 17380 20484
7936,18200 37065 19803 19127 10685
7947,30622 21765 23540 5945 18389
7951,3704 35608 15743 10446 26285
7954,17782 32019 30453 1448 15917
7958,31037 21459 3661 8013 7368
7965,9913 19907 33173 26197 25304
7974,21765 11963 27650 19332 3985
7976,15971 30653 28964 19478 18741
7979,33755 22029 14636 36218 25629
7981,1076 18200 31992 25920 2442
7983,15687 25920 33475 9735 9607
7987,11259 33173 19127 14932 26468
7990,7657 28590 31293 1057 33137
7998,34223 22976 33475 17383 33173
8001,30616 13615 16367 12431 26621
8002,5578 21412 19127 1141 21495
8006,17644 12866 31250 17207 5227
8009,27131 30453 12866 31992 33957
8014,27562 2133 8759 7098 18383
8017,1397 876 5945 33475 7984
8019,17561 34012 21970 24246 7319
8020,6111 23516 25421 33173 24639
8021,22976 12454 30616 14785 15086
8023,13701 14535 33957 26346 6430
8029,9577 31250 35300 27660 2234
8032,23516 6111 25421 33173 27526
8037,33173 24639 32799 23756 3515
8040,17380 24639 10059 33957 27409
8042,7999 16738 12158 15478 5577
8050,33603 31136 15086 22850 7481
8051,15452 32780 17645 30616 25920
8052,34351 24639 31992 23030 4327
8055,17465 34633 25096 18264 322
8056,32019 31978 2339 16571 20495
8061,11966 33780 35317 19798 1447
8070,13142 37065 1057 35300 3674
8071,14631 12271 16916 8035 20954
8074,13782 22341 29005 8216 29229
8075,16153 30622 33603 25829 24488
8076,26024 22029 16644 33500 27322
8082,9577 25363 18389 19332 15086
8083,17207 10546 33173 7704 28199
8085,21484 4105 30453 17380 26804
8086,19500 32479 13301 30087 23188
8087,12997 21913 14734 33562 6595
8088,10546 6821 11109 6068 26804
8090,19907 15917 9420 14882 22272
8094,2464 19127 19478 9669 17815
8097,6454 16165 8763 11041 34868
8104,14020 30453 14535 1448 32019
8109,3431 21099 18546 21780 9913
8110,6773 1456 30278 36218 31971
8122,26468 24035 9607 5138 6708
8124,30595 12653 17149 2108 29071
8127,15037 22098 19926 20965 28950
8128,25925 19127 23089 24639 11259
8129,26346 25483 7815 21484 4105
8130,8216 15758 13301 20907 18546
8132,33649 1363 36168 4922 9913
8138,21765 15743 28109 28199 7274
8139,9913 9855 26681 23282 1460
8140,33266 14734 24880 19426 6461
8141,33173 1904 34517 16367 18200
8144,14932 5578 11237 19127 19837
8149,30453 15973 13701 14878 36855
8150,4122 31459 24479 10415 3841
8155,4833 3387 32827 26325 21910
8161,27116 35300 6627 4605 25694
8164,30453 29805 36855 20428 14264
8165,10546 35486 30087 19127 6821
8174,18200 25278 33266 17389 30019
8177,8394 31992 15743 2464 15971
8179,24637 19240 5488 15530 25666
8180,14616 23188 18389 31978 34517
8182,6206 27923 13574 4605 6132
8186,34891 12897 19241 8519 6627
8187,15452 13649 559 20279 10604
8190,35300 9913 6461 15469 31037
8194,15291 30360 33475 26681 35300
8195,25886 10231 33266 228 1289
8198,18389 25304 18200 8170 14351
8205,30964 14932 6627 2523 10546
8206,19426 33266 32916 9420 33818
8224,33788 1289 17207 17044 21081
8225,17207 27132 12362 17833 27780
8228,25920 14734 25694 33546 30360
8233,21459 24479 21818 27132 24547
8237,17529 17815 25278 4762 13886
8238,21851 12669 3366 21199 32287
8254,3841 28199 3527 33298 24547
8258,15743 9607 2464 31992 8394
8259,11579 26743 909 6580 21406
8262,1729 8555 33780 26500 16735
8266,33115 14629 13782 104 24880
8268,9793 1397 25304 35345 27132
8272,20745 18099 10446 23684 21765
8275,28213 24488 34090 10685 19987
8280,9577 25363 18389 19332 15086
8286,20620 4735 18741 13707 21081
8287,25694 23089 2143 33500 17207
8292,29046 26951 29239 28199 16402
8296,17380 27131 10488 24479 4295
8301,21913 32916 5945 23030 30910
8304,8368 21245 18099 876 16345
8305,10685 25209 10446 8216 19748
8311,33546 31037 8013 20635 30278
8312,12454 7592 12458 17207 25694
8313,35300 1076 31992 36109 26147
8314,36599 20620 13726 28476 9546
8316,7342 10059 10262 17644 29650
8329,2464 18200 7903 17815 32674
8331,27569 17445 11366 30453 18117
8334,21296 12151 35834 25669 6582
8338,2049 2041 28688 22029 33173
8341,9577 269 15086 18389 25421
8347,10446 17082 12200 2041 23507
8348,27132 2108 33266 18200 37065
8349,11259 9735 6699 24971 18303
8363,10446 19996 5713 17383 1853
8367,8142 9831 15609 10701 26842
8368,25920 31992 4762 18200 7274
8370,4922 14738 7301 1460 30360
8374,7597 33194 24021 30142 7903
8376,19426 25925 7155 17207 21081
8377,24880 16395 21537 31919 24824
8380,33266 30360 12997 9420 25209
8385,33173 31992 34351 24639 25421
8392,8504 5425 19072 21304 33546
8393,9913 34223 20635 33546 15469
8394,36168 33649 1363 2578 9404
8396,27522 7614 18879 12304 17681
8403,11366 1397 32591 6263 15687
8406,24596 28028 32087 30556 21262
8417,4922 133 21613 2578 35300
8419,3050 28199 27562 8717 16687
8424,22272 2578 11486 30653 33173
8426,32347 31136 15086 20745 10446
8434,31992 11366 33175 6773 2041
8435,34223 4708 3006 26468 10200
8444,14616 18139 33173 18200 20635
8446,8394 19127 26846 30087 25694
8450,12866 17463 25920 30019 1076
8455,9164 24639 23188 22029 11366
8456,35746 10200 16916 8035 20954
8458,15973 1448 4475 24294 16425
8461,17815 1076 21812 6405 9894
8463,7824 26884 33562 13726 8788
8469,4605 3704 21412 12362 11259
8471,23030 33173 7555 13473 4039
8475,34365 11781 11259 27847 25156
8476,10059 8549 24596 14532 20995
8481,19478 24596 6821 33298 35065
8485,33562 23388 14734 11259 16345
8487,1076 17389 30019 17648 11366
8488,36168 13726 36957 23240 19642
8496,31992 33173 26197 2578 28199
8499,23516 33603 2227 33173 17389
8506,21099 7903 19478 26024 19637
8512,6627 2232 36109 30653 19167
8513,18200 2578 19127 31136 37132
8516,26621 28030 13502 32287 24639
8517,18200 33475 24639 23188 1076
8519,21765 34614 23507 30989 6254
8523,7903 29815 5578 24626 14988
8528,15973 19452 19907 12873 14020
8530,25304 9012 11366 24479 27132
8534,31992 9577 1397 18717 33173
8538,33173 2578 12362 29005 7923
8541,30453 23951 19907 33957 4105
8543,24479 13726 2561 21157 8549
8545,24025 20608 2971 1395 31873
8548,25920 2464 1076 35381 2108
8549,24880 8549 15971 14669 19907
8552,10446 15119 8368 17597 15086
8557,2041 16153 21765 1076 33500
8559,15814 34194 32215 26658 25150
8562,5227 34351 25421 34365 12354
8564,23172 13740 15973 16272 1192
8569,31978 19907 35020 14535 24021
8573,2339 31076 29229 7759 18741
8578,14734 19127 12997 12 21412
8580,6314 16766 2911 34090 19020
8582,5578 21818 24479 2712 269
8586,34614 24958 30091 32777 12834
8589,19127 10546 30358 8394 16345
8591,28199 13502 17207 18562 30616
8594,12354 14599 18180 7600 33603
8595,30360 24547 32827 18881 26585
8600,18099 34070 17389 33173 1447
8601,34740 17648 18717 9420 26743
8611,26762 24512 8549 7342 22552
8613,19584 15696 31522 22482 10551
8614,17380 5292 25363 2339 33173
8618,20585 17152 11253 25300 14340
