userId,RecommendedItemIds
5545,20620 6699 36957 34930 20955 
5546,30028 31836 26468 12102 11579 
5550,14631 33755 5945 7903 4762 
5552,9420 33562 34930 19426 19837 
5554,1263 1141 33986 31341 7421 
5556,32332 2983 32212 33173 12255 
5559,19271 25886 25185 30171 20556 
5562,17207 36872 10059 9577 20620 
5563,8978 21336 6595 8358 17107 
5565,16599 28691 21187 11512 29221 
5566,7972 17768 17769 8149 29590 
5568,3077 34595 29805 24512 9012 
5569,36717 35247 6595 26743 33353 
5575,19127 15469 33562 31037 6461 
5576,16687 17205 34223 3006 10685 
5577,32347 31836 7597 8394 34351 
5580,7981 996 25093 26352 10469 
5584,17648 18200 16153 22976 21765 
5585,24488 18200 6699 33562 6773 
5587,30616 34930 33562 31836 22976 
5588,9305 26241 14653 13899 30355 
5593,2108 31037 6461 14785 25278 
5597,31037 14785 30019 6627 2911 
5598,10488 15917 30453 26346 35738 
5601,24639 26147 6461 2623 19332 
5608,16307 15917 27776 7342 23336 
5610,22776 16585 1448 30453 36855 
5611,9577 2578 18099 14785 30360 
5614,20941 2464 25278 18200 9577 
5615,4799 26884 21619 15625 7976 
5618,20620 5652 12669 10203 32337 
5621,18662 25257 26459 19007 551 
5630,3004 25940 21765 30616 7393 
5635,24639 19907 27753 35300 21913 
5637,33173 31992 9577 10082 6111 
5644,37065 7923 33598 11366 26454 
5648,16766 21637 3612 13726 14851 
5654,13473 23067 19478 12354 27847 
5659,8394 18099 7903 1397 30622 
5672,32916 19127 33173 24639 27780 
5673,34930 30087 23089 17207 33562 
5675,23077 30137 20044 27660 36011 
5680,35738 28966 13574 33175 35247 
5681,15917 4735 23833 36855 10059 
5689,13198 30453 17207 30360 32337 
5691,30910 9607 32674 22813 24085 
5696,3077 14669 13782 17380 34595 
5700,4735 13530 4105 24479 21484 
5702,3527 32019 35390 24512 6627 
5703,34930 33562 19127 17207 30087 
5709,32337 7086 26743 34930 30909 
5719,18645 29577 11872 25694 34084 
5720,23621 6627 18142 5016 30367 
5724,14020 24479 15973 19452 1448 
5725,15737 4105 1448 13701 7114 
5731,2339 10059 20428 26762 7759 
5732,6314 32674 26621 17648 17815 
5734,26401 21112 25850 30065 12450 
5736,36855 4735 30453 17107 15060 
5739,12354 10446 36872 876 2041 
5741,26743 5578 10469 12077 26884 
5745,19478 17463 26197 32347 2049 
5749,11237 25304 24512 17936 1289 
5750,31836 13515 21459 5164 22813 
5758,17383 31971 28199 24263 23851 
5763,9577 9894 12200 23507 22104 
5772,15560 35004 8549 17380 32578 
5773,25827 19987 15674 23464 6111 
5778,18741 36533 3457 24547 26951 
5783,33562 30653 23516 20262 16367 
5785,20620 33175 479 27562 30653 
5787,17207 30616 35390 21913 18170 
5790,33173 26024 7597 35315 25920 
5793,7342 5292 16803 8205 1289 
5797,33173 35738 13726 6111 2041 
5807,1397 10446 25920 37065 19127 
5811,11259 32916 14631 15089 3841 
5813,3004 25940 21765 30616 7393 
5817,19271 25940 4762 33014 30278 
5820,17207 28199 37132 31076 7923 
5822,18338 18099 22904 10276 18962 
5824,11488 2623 18717 6627 34930 
5827,18741 3077 17380 32019 10415 
5828,22976 14644 21304 13367 30087 
5831,23851 15031 7771 16571 24372 
5837,30453 3568 32912 25750 35859 
5848,4735 8969 7992 24837 29650 
5854,2578 9404 11486 35300 36607 
5855,28964 7342 14792 15973 3216 
5857,11486 32291 36168 2578 133 
5858,8368 21195 10562 31220 9035 
5860,16153 33546 14616 26024 30898 
5862,21912 9074 21505 13142 26491 
5866,31971 22976 30087 37065 18645 
5878,31836 31992 7086 3680 25278 
5880,4728 9540 6152 33080 2440 
5885,17648 12866 28688 36204 8216 
5889,10546 19127 17152 30087 6821 
5900,17205 21765 4762 35381 15983 
5906,24786 8368 33603 6773 15687 
5913,21412 1289 35391 18170 33298 
5918,2523 16876 6014 6343 775 
5921,31836 20063 14101 26468 33266 
5927,25987 2041 27294 32347 25489 
5930,28701 31136 27660 25939 35300 
5931,34930 30087 9420 25886 23089 
5936,19127 1397 25694 18200 9420 
5939,13198 14705 7156 18551 7759 
5941,4922 14738 33804 7301 8013 
5942,11147 33194 17763 22976 20262 
5946,11366 16790 25694 26197 21678 
5947,34351 18105 22813 13625 24345 
5948,32610 19627 9223 12487 29369 
5951,24880 34595 8549 21412 19907 
5953,33173 13726 9420 25886 6773 
5956,13502 28964 6821 24639 33562 
5957,29570 26285 10446 7597 20171 
5959,4295 8978 33266 32578 15917 
5968,15687 22029 34602 8368 31220 
5977,3545 15687 269 26024 24626 
5978,2339 29229 49 16484 25513 
5981,17207 775 19127 29448 25886 
5991,6446 10091 6442 11618 6574 
5992,21765 22254 7597 35381 33173 
5993,3317 14195 2871 19091 20520 
6000,31992 23507 11366 30653 26197 
6002,25886 7086 14932 33562 15280 
6007,26743 21081 36204 30360 24488 
6009,34351 36872 33443 876 25920 
6012,7657 33194 27477 22002 30622 
6019,4735 36855 19452 16511 19907 
6023,6314 25886 19426 18099 775 
6026,9420 34930 7923 28431 6343 
6030,3841 8049 6503 35123 19130 
6031,5578 25694 1289 21459 10546 
6032,33173 17207 30717 21412 25920 
6039,30453 17107 14020 8959 13530 
6043,21913 30340 9738 17808 31973 
6045,22480 15687 13361 30019 29046 
6046,20581 26951 7342 29219 30087 
6047,34351 20620 34774 6461 26197 
6048,33526 7199 28358 24639 8134 
6060,20620 33603 562 23516 27562 
6065,35300 33603 22029 11366 18200 
6067,19127 21412 34930 9420 21081 
6075,28964 16356 33562 17207 15971 
6076,180 28431 13422 17022 7548 
6078,22976 19127 26846 21412 9420 
6080,30616 33562 8013 17207 14537 
6088,17389 2041 24639 6773 12354 
6094,19127 21913 28688 21412 28199 
6099,13502 24547 49 26621 15615 
6100,9577 22029 8368 32375 1447 
6102,33276 30833 34340 14651 27765 
6105,909 19271 11579 14839 17030 
6106,15917 17380 36855 4475 14669 
6107,19127 36140 20168 36023 3958 
6111,4752 14932 4122 33788 35420 
6119,17463 21765 26743 228 10446 
6120,13198 28897 19725 22813 7393 
6126,3680 19127 17645 8599 33282 
6129,1397 25920 37065 30087 25278 
6133,33562 25886 19127 6821 30453 
6140,22385 10059 32019 18741 24479 
6143,3527 30909 6314 23507 17207 
6146,9577 9894 2578 27660 2442 
6148,1448 5292 6821 4475 16571 
6155,29521 16556 18117 33986 4922 
6156,6461 11868 2578 8759 28103 
6165,33603 14734 25209 25920 17082 
6167,30909 30699 13198 3992 31836 
6173,6263 34739 15249 16876 8295 
6183,14734 11259 23089 26285 35390 
6186,2578 1363 52 9913 8035 
6187,10685 11556 11774 6612 13726 
6188,8368 30684 6627 31220 32347 
6191,6699 28876 19127 18645 18803 
6193,19725 20941 33804 11618 2631 
6194,25939 6631 8472 17991 27491 
6196,22385 7759 1289 2339 27132 
6197,26106 34868 23326 24162 17082 
6199,16169 6446 18200 12102 8496 
6202,23047 27837 25645 35391 9893 
6212,24195 26795 31697 3089 12607 
6224,27116 19837 27904 30717 33743 
6228,24547 15983 27132 24479 3841 
6229,31971 20255 17645 23293 22976 
6230,12102 34223 33266 19127 29448 
6233,13782 32019 3077 23507 11458 
6234,34223 36109 5128 18200 18099 
6241,20745 9164 27193 1397 27009 
6247,24639 30453 30087 19127 31136 
6249,22976 30087 1397 22029 35381 
6253,24639 15280 33500 33562 12023 
6256,35390 6220 15735 28688 13502 
6257,4922 3456 18139 14616 28814 
6264,30453 23951 19907 31254 33957 
6270,32219 25722 13473 19727 31107 
6273,6458 30616 5233 7480 31381 
6274,29805 2339 24479 10059 5360 
6277,33780 29777 25307 35317 12354 
6281,9577 31220 11966 33603 2133 
6284,4922 3456 18139 14616 28814 
6286,20965 29848 1053 2578 9404 
6287,30717 1731 36107 10784 33647 
6288,30616 35391 8050 11717 26811 
6289,22553 9675 22411 22615 8555 
6292,34223 9420 34930 7923 6595 
6296,34351 26024 9735 11210 29570 
6302,33282 17782 34771 21352 19532 
6306,2578 36957 21996 31992 34351 
6308,30453 36855 4105 33957 24479 
6314,6111 33173 10082 31992 34351 
6316,26621 35390 24547 28199 26762 
6319,13782 5578 27132 30087 25920 
6325,9420 33266 19426 30595 24626 
6326,2464 33443 35381 1076 14912 
6329,8035 10446 6263 22002 1456 
6331,35381 21099 2442 32674 14839 
6334,3841 10488 5601 28688 21304 
6341,13687 33649 2578 6487 20154 
6342,9404 36168 1363 26197 32503 
6354,33755 18986 28902 7597 12866 
6355,17380 25920 6821 20941 17207 
6357,15469 12669 34715 9902 20620 
6358,30261 31136 16818 33780 19798 
6361,30453 28761 33365 26719 34739 
6364,25694 17529 25886 21913 14734 
6365,18741 4475 14878 1448 14532 
6367,21081 26951 17529 5292 24515 
6370,23507 6111 33014 21818 20620 
6372,9404 23240 6461 133 31992 
6374,25886 24488 25920 17207 12866 
6377,10546 17207 6314 28199 3527 
6378,12734 8156 4373 27502 10540 
6384,15687 9577 11774 7597 33603 
6385,10059 18741 15971 22385 36855 
6386,8426 10413 25920 19803 31177 
6393,2164 33603 36204 26468 28701 
6395,33780 19127 6111 31220 30087 
6397,24479 30156 19907 10059 31978 
6398,33603 5945 13740 20481 35945 
6405,36855 18001 4105 32343 16511 
6406,21765 876 2464 21651 31136 
6412,16153 33173 3527 31992 6111 
6422,31341 24291 14574 7752 10546 
6423,15971 24547 10059 19127 17644 
6427,15599 3680 9116 26743 4605 
6429,34930 24248 8599 559 228 
6431,30622 26325 5058 912 3398 
6437,1308 34480 1395 2971 3633 
6441,33755 7592 2623 7597 30898 
6446,30453 10059 18741 36855 19907 
6455,25886 33780 17389 31381 22813 
6457,37033 30846 14857 17238 10590 
6461,2464 4762 8040 13367 16845 
6462,3818 11887 33546 24512 27522 
6477,18389 24266 31177 26573 30910 
6484,31992 25363 9577 34930 34351 
6493,6405 1001 2712 2781 9420 
6495,33475 32308 12077 11618 23188 
6496,26529 8788 8040 10963 15599 
6497,33755 33609 33443 1397 15016 
6498,25920 19478 876 30433 26576 
6501,7376 28966 35738 15330 8519 
6502,30440 5227 28701 32375 15687 
6503,33266 33562 34930 12102 19127 
6504,33562 28199 31992 36204 6111 
6505,30616 17207 17463 7923 2623 
6509,13502 18741 26951 27132 16339 
6520,5578 34868 13367 25694 29239 
6522,16019 3665 1477 16747 27958 
6524,12102 24639 22976 31914 19478 
6527,17207 19801 12454 25758 32674 
6536,15086 28688 25920 3841 31220 
6538,775 16153 32347 9420 30616 
6546,4762 25940 36811 27650 26736 
6548,4173 36469 9066 6553 20050 
6553,31220 21765 15743 36204 27455 
6555,21412 11259 36109 9577 25694 
6559,6627 32916 19426 27116 19127 
6562,34223 31013 16272 18303 25409 
6567,16153 1076 35738 8035 26285 
6573,9415 26197 10514 9913 9893 
6576,13470 10146 5366 37132 15983 
6579,22335 18695 19144 4929 3282 
6585,13502 3457 28199 6068 9012 
6586,25886 14932 19127 15452 16569 
6588,30087 6111 30653 8035 17648 
6589,4138 20620 22066 10612 27911 
6590,18741 24479 22347 3077 20495 
6591,7584 11210 25082 17190 17815 
6593,228 33562 17529 13367 27132 
6596,3680 2339 8394 6111 10446 
6598,1442 25886 5350 23589 3319 
6603,33562 11259 26743 33266 35381 
6605,10446 31220 1397 33546 33137 
6607,19837 12653 30278 33603 29805 
6608,32019 32083 24547 20620 34517 
6615,20620 19271 16367 17207 26197 
6618,25209 10685 8216 10446 7274 
6628,35300 24171 4491 12454 23260 
6629,14705 9913 8096 16579 15469 
6630,5292 14734 6314 5578 1289 
6632,14743 26732 4345 13189 15320 
6636,31076 11237 17207 35831 1289 
6637,33788 21081 17207 18741 17044 
6642,17389 37065 4833 22850 25421 
6644,15280 33500 26743 14532 34930 
6645,33546 36872 21304 19072 10798 
6653,21081 30278 25694 19127 36533 
6654,13198 22870 30360 23137 21671 
6657,15732 29239 5850 9052 27132 
6666,30019 21765 22904 36109 27650 
6671,3077 8549 30453 36855 17380 
6674,13473 24488 29184 22029 4410 
6676,7597 25421 25920 23540 34602 
6678,22976 25886 30616 6773 35300 
6684,5355 7144 20468 34426 25500 
6687,34930 36723 31836 551 31220 
6688,16569 16367 23109 21913 30595 
6698,34633 3985 6066 18717 4020 
6699,31220 22029 34351 20941 25015 
6700,30087 20941 17207 19426 34223 
6701,31992 2041 14734 24639 32479 
6703,34595 24479 36855 3077 18741 
6707,6821 18741 26951 23336 3216 
6708,18200 11081 27660 32308 30910 
6710,1012 6063 15687 30325 30968 
6716,30453 14535 27132 21484 4735 
6717,15469 30360 9913 31037 14738 
6728,15687 2133 9577 30910 1397 
6732,33543 31825 4976 15469 11964 
6735,30453 1448 17782 13701 23951 
6738,23507 21717 27780 2614 9577 
6739,33173 2578 1397 31992 36957 
6742,15452 13198 35874 9902 31836 
6751,26658 6801 17006 27332 3056 
6763,25920 24639 30653 24786 33475 
6777,13502 28199 32916 32308 322 
6784,24639 12866 24786 16571 8146 
6795,35247 23188 33173 16367 32347 
6797,21081 27352 27132 35831 5578 
6798,12102 3674 21867 17782 28030 
6799,2068 30278 4708 559 19725 
6802,13750 14738 6461 22066 26726 
6804,22002 8788 25589 9577 25939 
6807,30684 26846 34223 21443 31971 
6808,30616 17207 34930 15452 9893 
6817,32019 17207 29046 34595 15615 
6818,33755 20620 8216 31293 33173 
6819,30453 24880 18741 12866 21216 
6826,31220 3242 11868 23030 10642 
6827,35300 25694 12669 26325 33266 
6828,27841 25886 26332 11132 5589 
6832,33298 30755 13094 29005 21913 
6833,30758 32347 29777 28651 29357 
6834,22976 30616 9420 36371 30595 
6836,722 2805 1347 13703 9272 
6844,6627 26804 24639 32916 7597 
6846,34351 2442 18200 4762 7597 
6851,1076 30453 18200 24639 4105 
6854,17207 5578 33562 18164 19426 
6858,24639 27132 21412 19426 17207 
6860,17815 6314 32674 26621 13367 
6866,7597 75 36109 8788 16272 
6867,36350 36843 4833 36492 26585 
6869,16153 33266 1076 30087 36109 
6870,10546 33562 35390 6821 28688 
6874,8216 9894 22211 33173 10200 
6879,10446 8216 31992 8146 20620 
6882,21412 19127 8394 30755 5900 
6887,27727 33780 10701 15687 35738 
6889,18217 34602 11210 26713 33173 
6890,32670 176 36743 29688 5993 
6893,33598 26454 11366 4708 12269 
6897,36109 16153 1447 7657 10685 
6907,15834 31 2346 3985 34234 
6910,2464 17648 6314 21099 5889 
6914,11237 19544 13094 12997 12384 
6922,25278 14101 17815 19478 25500 
6932,30699 28431 32642 30766 14076 
6937,15291 34403 31037 21063 8096 
6939,18200 17648 10446 3223 14616 
6941,33755 33173 26147 34930 17207 
6950,30087 33173 23516 12997 6111 
6951,32019 5699 26846 2227 17463 
6952,26685 22104 23505 15086 1074 
6958,32369 16845 9577 35714 18178 
6961,14738 23282 32265 3456 9913 
6963,1447 33173 19642 18164 14762 
6966,6442 9913 15469 14738 12354 
6969,24639 6263 6458 25886 34223 
6972,24479 13198 21919 15973 19907 
6982,18645 24639 15280 15983 19478 
6985,7788 7393 22859 35579 25939 
6986,24639 2108 33818 32347 29915 
6987,9420 6561 25694 19837 25670 
6988,28992 23317 15971 30718 33173 
6992,9913 36957 9415 2578 1363 
6999,3006 19034 26792 16617 31992 
7003,26681 30019 12454 34602 33475 
7004,25307 36248 31734 13886 36011 
7005,1729 33780 25307 19710 2041 
7006,23030 36872 10446 1397 4762 
7008,24639 37132 19725 15983 34930 
7010,18200 33475 8216 23188 2108 
7012,36168 2578 32503 26197 11486 
7014,17207 34930 12305 23089 28964 
7015,13862 30537 36503 37108 20407 
7018,19907 30453 32117 15973 31254 
7022,10685 12697 31836 31992 30717 
7026,25702 20316 36379 9123 6951 
7030,19907 10446 8394 28199 30360 
7031,30516 9735 16713 27706 25920 
7036,9233 12997 10200 35300 6773 
7043,25694 17207 34930 30942 559 
7049,24479 17383 18200 5578 33173 
7050,10546 17207 6314 28199 10059 
7053,14820 32682 31076 20243 32162 
7057,15086 23030 15687 12454 18200 
7060,28688 34223 22029 19127 2578 
7063,24639 36204 15743 18741 9607 
7069,6166 6254 23217 8426 27753 
7074,1363 6461 36168 2578 23240 
7078,15737 10059 5292 4735 36982 
7085,30453 23951 19907 33957 11752 
7090,25920 10446 15743 2464 35381 
7091,2464 23291 9913 32287 27761 
7093,24639 19632 21081 1289 31341 
7095,10904 7903 18983 138 9445 
7096,28199 33173 21913 5578 34930 
7098,24547 26804 17644 30453 8959 
7099,10685 19332 10446 10082 27650 
7100,28527 22029 12362 15086 12354 
7103,18001 32578 1448 30453 17380 
7106,11301 12753 32578 33971 15560 
7114,9893 18099 15280 2578 28199 
7124,35381 31992 31037 8216 33603 
7125,35247 7076 28431 16367 5409 
7128,15086 35695 14101 12841 25939 
7132,11366 34930 12255 24903 6592 
7139,14355 33306 25016 15210 33917 
7143,16514 11412 4373 22760 8156 
7145,2041 31992 12354 32479 2049 
7146,15376 33266 25696 8884 17467 
7147,1448 15973 4475 8959 30453 
7152,13726 19145 13119 22405 12368 
7153,15452 5208 7811 27322 19503 
7154,10446 11366 17207 13782 24479 
7157,32083 32019 16425 17782 17107 
7160,25694 11458 32287 30453 31952 
7161,30453 13782 29229 34595 19426 
7163,9577 7592 18099 8040 20182 
7166,5578 13367 21081 27132 21913 
7170,15452 26743 5578 19127 21157 
7171,5658 6595 2441 28819 11012 
7172,26621 30358 22347 29815 17833 
7173,7584 11210 25082 17190 17815 
7174,306 34930 19426 37132 25694 
7176,25886 12102 32916 25920 24639 
7179,17205 3674 17207 35300 14734 
7180,31992 35300 32019 6461 17463 
7182,15917 4735 30453 14020 15971 
7187,32699 621 8108 8268 16685 
7197,26743 5578 12077 32916 10469 
7202,35300 15687 24639 36011 8420 
7203,34715 28814 13214 19907 9125 
7204,30340 33562 21717 36976 5910 
7230,10446 23030 26285 14372 12354 
7236,33562 18741 52 13473 20484 
7242,36109 9913 26500 26491 2049 
7246,15917 4475 27131 15971 25656 
7253,23507 15086 15687 25363 12454 
7258,28153 36543 36108 30671 17138 
7259,17653 15786 26625 25225 34664 
7260,26576 20608 10568 15119 34633 
7261,28592 36109 29443 6627 26743 
7263,35831 33788 1289 17605 7342 
7267,26346 28199 3972 11210 14616 
7274,7597 18562 3661 32164 26582 
7282,20620 6111 34930 33173 14932 
7285,6627 25886 25694 24639 9420 
7286,21765 1397 34090 2464 22976 
7293,25257 34351 23188 27562 31992 
7297,10228 28009 14648 15361 26980 
7298,20851 19115 110 36627 911 
7302,3077 10415 17380 25304 31978 
7308,11911 27388 18390 23921 4196 
7311,6627 19024 21913 17207 8541 
7318,34646 29662 855 19332 8146 
7321,3681 27569 1447 18200 12102 
7327,18200 17648 10446 2134 18741 
7328,30942 22976 33603 2464 34567 
7330,35721 10791 31903 7581 27674 
7331,4833 21505 21910 26325 9074 
7332,30755 11259 33266 23388 6461 
7350,18741 2339 1448 30453 4475 
7352,26804 18741 22385 32019 28964 
7356,31136 11966 9577 14372 12354 
7358,25771 26143 7629 15413 33175 
7359,15213 722 12255 20489 27132 
7360,9577 19332 25363 18389 27502 
7361,9577 22002 31341 9308 28194 
7362,7759 36855 17782 24512 16571 
7363,36168 33649 1363 2578 9404 
7366,28964 33562 322 10645 29260 
7370,1489 17540 11070 13726 34614 
7377,5578 24479 21157 15743 15452 
7381,39 28199 1904 24547 20745 
7384,16367 35318 20168 8134 22850 
7385,22870 25015 8866 20599 12879 
7389,18717 14634 18200 16738 20975 
7391,16238 29944 33603 30964 14636 
7392,13198 18200 15508 8013 10203 
7393,18720 13473 32806 28102 3700 
7396,16956 31659 29805 1836 22330 
7404,7992 30453 29805 32019 21081 
7405,1289 35390 21459 27780 17207 
7412,22976 14785 13498 31220 30616 
7420,7992 31076 24880 18741 36855 
7421,34223 18803 25920 19127 9420 
7422,30616 19127 33266 34223 9420 
7426,3619 14239 7984 2370 13431 
7433,33780 11366 31992 33173 14734 
7435,10446 10685 9420 24639 1076 
7439,18645 31971 26743 15280 30087 
7444,19632 5578 36855 6821 21081 
7445,17389 4039 18200 15687 6111 
7450,19240 27562 17463 32780 20955 
7452,9577 16153 20620 24958 34090 
7454,36109 8146 10576 16153 33546 
7455,31037 9577 30360 14785 2578 
7461,11998 12669 4799 26884 21619 
7472,8216 24639 19478 33546 32674 
7475,14785 34602 36492 28814 26905 
7479,9894 7122 30910 33543 8233 
7480,1577 33603 19476 7811 17695 
7490,19725 24771 15687 33780 9577 
7501,1397 12102 13367 26726 35300 
7512,35293 14932 33562 17207 23388 
7513,31992 17389 18099 33175 28103 
7514,4735 8548 21081 6821 21484 
7517,33475 27971 30367 13611 176 
7522,18645 26743 26795 15280 3992 
7523,31992 12354 29046 20620 17782 
7525,26951 21459 5850 34595 27132 
7531,7368 25694 21412 8519 33546 
7534,19127 6627 28527 21661 17207 
7544,4762 17463 23030 5488 15687 
7545,25920 8216 25939 1076 37065 
7546,34602 17597 22029 5945 30910 
7547,21081 23188 35513 22982 19271 
7552,9420 19426 6699 6627 6595 
7556,13367 30019 27322 17936 18720 
7558,9893 21495 13530 8519 1397 
7561,26576 7903 27828 33603 36204 
7566,1076 34602 33475 30898 17383 
7567,12479 1611 10115 1841 11259 
7571,12305 24626 17463 19127 2464 
7572,10574 6405 27562 3242 18099 
7574,18741 11366 33173 32019 32479 
7576,8677 21917 17722 35862 24695 
7578,24639 14583 19127 7086 18170 
7580,21765 30898 25920 15743 269 
7581,18063 17383 35300 775 11259 
7584,25694 29848 23137 21739 21459 
7585,3223 34223 13797 33635 16795 
7586,27409 2339 14264 14878 27116 
7587,19897 17389 25278 22570 13142 
7588,19907 24639 16571 22341 27132 
7592,14020 30453 4475 10059 15973 
7593,27116 27132 6627 33788 23089 
7595,26743 5578 10469 33173 8394 
7604,24639 31836 21157 19725 34223 
7606,12354 31220 15086 19332 33173 
7618,31836 2578 24639 29221 9893 
7625,34595 10059 28964 2339 35065 
7630,23507 34403 1900 25421 21296 
7639,4762 13323 14734 9577 27559 
7643,5889 15593 8394 26104 25209 
7644,21304 26468 28199 11366 35738 
7648,26804 2339 29805 17782 14572 
7654,16153 8035 1076 35738 17463 
7655,8216 9894 33173 30019 17383 
7659,26024 15086 33562 34351 33755 
7661,22029 33562 25694 34930 25886 
7665,17546 5488 27698 52 16269 
7667,18200 34351 36109 26576 7585 
7672,24880 20484 10059 21216 32019 
7674,33546 22976 8013 26743 19725 
7676,20941 11237 2339 26804 25500 
7695,31992 4483 23254 17540 25694 
7697,18741 3972 24479 27856 26804 
7698,18546 6461 3431 28688 5578 
7700,21081 9420 13198 17149 28199 
7711,14932 10469 27246 6627 2143 
7712,17207 19426 1289 18741 33788 
7715,27650 27731 3496 27317 15642 
7718,13797 23949 13563 33263 15449 
7721,33523 32797 7959 8063 5447 
7722,11887 30453 10488 23951 32019 
7730,26346 22618 15917 17782 10488 
7740,33173 20620 33562 2041 21412 
7742,17991 33726 13323 19749 25624 
7745,11693 23137 35592 27841 16484 
7747,4735 14264 32916 21484 2339 
7748,31037 14738 10701 18139 7301 
7749,19112 21933 12734 23983 18987 
7756,27856 8788 23756 26197 775 
7757,19642 36168 27943 29184 133 
7759,13726 33173 6111 36957 8035 
7760,27502 366 34602 19036 10685 
7764,35306 31037 7923 20602 8875 
7767,14709 2442 25694 8848 32916 
7773,24639 1289 20620 18615 17207 
7776,24547 2041 14878 31992 16803 
7781,18717 22254 33755 23030 16845 
7782,34223 25257 22976 25645 15280 
7790,36109 33562 2464 19127 33266 
7791,21691 27407 22975 32049 8556 
7793,23011 7804 33650 34422 850 
7794,7903 19725 36109 9577 24771 
7796,2464 35381 34517 21099 14785 
7798,12102 31914 24639 1397 22976 
7799,23089 2554 30156 12669 7368 
7801,13502 16721 30819 16019 21459 
7802,31136 33603 32308 9577 15687 
7804,22254 1397 9577 17207 15687 
7807,13301 30653 18160 21851 34612 
7808,19426 19127 33266 25886 7923 
7809,23336 29805 6699 28688 10262 
7810,5578 30492 34633 29221 3366 
7815,25886 10685 19271 5279 13042 
7816,13135 16155 27543 8040 31616 
7817,36204 33500 3431 18546 26285 
7818,30453 4105 30436 3587 17782 
7822,9404 21613 36599 133 1363 
7830,1397 25694 22976 2623 30616 
7834,16187 27144 24676 16238 25516 
7836,23302 13502 3176 1866 703 
7837,14780 18741 27132 16571 7759 
7839,19127 12997 19426 18200 29046 
7850,3014 1630 10258 29761 28608 
7853,2464 25920 21099 35300 35381 
7854,34602 18200 10082 27526 8368 
7857,876 25920 26743 23540 37065 
7861,20941 25940 26529 26500 26373 
7863,27660 32308 11531 9785 7393 
7869,24639 21081 31341 1289 19632 
7874,32916 33266 775 21495 8519 
7878,34351 33443 24462 35300 70 
7879,15917 36855 17380 30453 33957 
7881,9420 12102 34930 33266 32916 
7883,9558 11110 7328 36919 6493 
7884,775 27356 16484 30616 26391 
7885,18741 4475 22385 14878 2561 
7886,19426 21913 34223 33266 25512 
7903,15917 33562 30453 10059 26346 
7905,36855 15917 29816 5271 24917 
7906,13782 10059 35390 19907 27610 
7907,10701 12599 30360 23137 32265 
7909,35738 36492 7619 37065 16891 
7910,15457 20484 25421 3366 9074 
7911,17648 1076 34602 17383 35300 
7913,5578 19921 31992 2163 7417 
7915,34517 21678 3165 4020 26836 
7919,18200 17648 10446 2134 18741 
7935,17380 36855 2339 4122 18741 
7936,14734 22976 32287 19127 6627 
7947,30622 25920 37065 21765 2108 
7951,37132 7597 33562 29805 3841 
7954,4122 30453 17782 1448 32019 
7958,15469 3661 21459 29308 35451 
7965,17445 18303 28819 3431 18791 
7974,21765 11963 27650 22002 26594 
7976,10059 32019 6314 15971 30653 
7979,9913 14839 24834 7393 18546 
7981,22976 19127 25920 1076 12997 
7983,15687 36723 33475 9202 33628 
7987,33558 19127 26468 33173 34365 
7990,7657 30622 7144 28590 13527 
7998,34223 33173 6405 17383 15376 
8001,30616 16367 22812 17648 26621 
8002,5578 1141 19127 21412 9420 
8006,29407 16185 4862 13031 21565 
8009,30453 13782 27131 19907 32019 
8014,2133 3431 23598 27562 8759 
8017,26002 1397 30717 6237 6405 
8019,20064 27131 29452 12362 7181 
8020,30087 33173 23516 12997 6111 
8021,22976 37065 17597 8040 22029 
8023,13701 6430 29260 18966 14535 
8029,27660 9577 31250 54 16644 
8032,30087 8205 6595 8013 2050 
8037,33173 34223 33500 30964 3704 
8040,10059 17380 21036 33957 20495 
8042,7393 25694 26465 9913 12077 
8050,33603 31136 22850 15086 32308 
8051,17645 15452 31971 25920 32780 
8052,33562 31992 34223 4228 34930 
8055,322 34633 17465 18264 25096 
8056,32019 2339 30626 27856 20495 
8061,11966 6627 33780 12927 35317 
8070,19332 11488 13142 28194 14839 
8071,12271 16271 14535 11648 36982 
8074,3457 5225 29005 2424 30453 
8075,33603 25829 20574 1397 36723 
8076,33500 18546 25278 24488 34602 
8082,9577 19332 25363 18389 27502 
8083,17207 1289 6314 33266 3431 
8085,21484 30453 17380 7114 4105 
8086,19500 32479 24109 10701 30087 
8087,14734 25886 21913 12997 14366 
8088,11109 10546 6821 32019 2561 
8090,19907 15973 15917 23833 27612 
8094,2464 9669 19127 10059 15983 
8097,21948 15846 17117 32353 33484 
8104,14020 30453 1448 4475 14535 
8109,15469 13198 11041 33532 33628 
8110,36218 1456 11210 479 26743 
8122,24035 5374 26953 26468 5138 
8124,12102 30595 33562 13198 16569 
8127,2363 36691 15037 22098 20965 
8128,28199 19127 28688 34930 24639 
8129,25483 32019 9690 15743 22347 
8130,36109 20745 33603 8040 17463 
8132,36168 33649 10059 15917 4735 
8138,26950 34602 23478 32989 32711 
8139,9913 9855 26681 14616 33611 
8140,25694 33266 19426 14734 19907 
8141,33173 1904 27675 29184 26197 
8144,6627 19127 5578 12305 17207 
8149,30453 15973 14535 12851 36855 
8150,4122 24479 10415 30674 29303 
8155,15452 6263 32827 4833 3387 
8161,25694 7597 13574 4605 24786 
8164,20428 23662 29805 36855 7759 
8165,20513 6708 21765 19127 21230 
