7575,"{24834, 32260}"
7576,{28008}
7577,"{22953, 6076}"
7578,"{2561, 5633, 12292, 9735, 3593, 29195, 33807, 9233, 3601, 18963, 16916, 19987, 534, 17943, 19481, 7194, 33818, 13852, 30751, 32799, 14372, 36903, 32808, 23081, 6699, 3628, 13871, 6193, 34867, 6197, 13368, 13886, 21571, 34891, 32332, 27727, 20048, 28753, 33361, 36432, 33886, 7788, 31341, 35955, 2164, 5747, 26743, 29308, 11900, 9349, 34437, 13451, 26251, 10893, 33939, 5785, 20635, 16031, 33961, 6314, 15530, 18096, 14001, 3250, 34481, 18615, 9913, 6844, 37057, 35010, 24771, 30401, 1730, 12997, 6343, 7368, 9415, 7370, 36552, 9420, 30924, 3281, 13522, 10452, 34517, 25304, 6879, 28385, 2793, 8939, 33515, 18160, 25082, 14076, 2820, 16646, 775, 20234, 33546, 29452, 35092, 20757, 23317, 28440, 22812, 20773, 13094, 17190, 8488, 19752, 28462, 19251, 7480, 15674, 22330, 20283, 35133, 15678, 28992, 1858, 31556, 35142, 8519, 8013, 1360, 25936, 9040, 25939, 18260, 19798, 21846, 4955, 23388, 14174, 36192, 26465, 31076, 3945, 16747, 17771, 11631, 5488, 14709, 36213, 35194, 14714, 19837, 16766, 20863, 25984, 18303, 32642, 3974, 26502, 22408, 2442, 909, 18830, 24462, 4496, 13199, 14738, 19858, 14227, 35738, 1438, 13726, 31135, 28575, 32162, 22435, 24996, 14839, 36263, 9644, 7597, 17328, 7603, 4532, 20404, 30645, 22458, 7102, 22976, 24515, 19913, 5578, 29642, 11724, 16845, 28109, 15823, 24525, 35281, 23506, 16339, 10200, 27097, 25568, 24034, 36835, 12778, 27116, 15853, 17389, 16368, 22002, 10741, 5623, 30712, 2041, 15354, 16891, 30719}"
7579,{30727}
7580,"{7274, 5899, 36370, 36725, 12443, 7869, 3006}"
7581,"{17156, 9608, 16394, 4491, 11157, 30616, 4515, 13220, 10278, 551, 7596, 19375, 22579, 8631, 23991, 18111, 9415, 9676, 10452, 28130, 8035, 6374, 27753, 25967, 10487}"
7582,"{7112, 29367}"
7583,"{28897, 33445, 35385, 6363, 9117}"
7584,"{3840, 16130, 5123, 23044, 11269, 22790, 12169, 20617, 26762, 14349, 13198, 6162, 8978, 31381, 17946, 31647, 34212, 421, 7592, 37032, 18222, 8879, 5425, 11058, 16692, 9913, 10685, 24894, 13886, 13245, 12867, 10825, 16847, 10193, 339, 983, 2522, 12124, 8925, 14174, 6111, 36984, 20833, 10850, 28667, 11116, 36853, 34678, 247, 760, 19958, 23291, 31356, 30071}"
7585,"{6516, 30458, 5364, 22303}"
7586,"{7260, 7758}"
7587,{32347}
7588,"{19072, 24519, 11980, 36717, 29005, 30159, 32019, 11764, 1500}"
7589,"{4005, 18886, 36551, 6376, 35317, 9148}"
7590,{30716}
7591,{32050}
7592,"{14105, 14738, 17149, 17582}"
7593,"{7937, 24132, 2377, 21038, 31759, 16367, 23827, 31828, 12019, 17463, 21336}"
7594,"{12340, 1853, 9735}"
7595,{33523}
7596,{3077}
7597,{19376}
7598,"{26846, 24639}"
7599,"{36872, 6821}"
7600,"{26197, 11486, 133}"
7601,"{9258, 16651, 4444, 6245}"
7602,{33266}
7603,"{12518, 15246, 25007, 9172, 533}"
7604,{16687}
7605,{31376}
7606,"{31136, 14212, 17445, 34602, 16716, 23507, 30261, 34399}"
7607,{18970}
7608,"{23240, 21613, 14322, 1363, 36607}"
7609,"{7585, 18099, 24372, 19478}"
7610,"{13323, 366}"
7611,"{23425, 14082, 9349, 1292, 2320, 17299, 7065, 12443, 10660, 11557, 23717, 27303, 8492, 16818, 6708, 15674, 8507, 12222, 31680, 14785, 322, 3653, 22853, 35781, 14281, 32330, 30028, 34390, 16090, 3163, 29026, 12516, 11366, 34666, 16876, 6637, 9070, 22385, 2290, 30453, 36341, 8567, 3962, 6012, 637}"
7612,{3850}
7613,"{2049, 25987, 13574, 28304, 33175, 18200, 12313, 18717, 13726, 3751, 11944, 15530, 10798, 30258, 17976, 24760, 26808, 12866, 4039, 16467, 7253, 28634, 24034, 16367, 18546, 23410}"
7614,{31002}
7615,"{21512, 9354, 26251, 22028, 23188, 28308, 29848, 5149, 31136, 27169, 26529, 22180, 13093, 27559, 29355, 24109, 6446, 8504, 33726, 9415, 14793, 12492, 10573, 26960, 15958, 21846, 16345, 7259, 15452, 25694, 4833, 35939, 8297, 27753, 27244, 26484, 33398, 29692, 36350, 23423}"
7616,{26269}
7617,{3844}
7618,"{2984, 25163, 3661, 7733, 14873}"
7619,"{5761, 30979, 14085, 16517, 14470, 36229, 7305, 12415, 17547, 27787, 17805, 30093, 21263, 28944, 5780, 15508, 9238, 3222, 19092, 28697, 7194, 22164, 27417, 1821, 22302, 4127, 5501, 30241, 30755, 3622, 3628, 36908, 12076, 9006, 35247, 2737, 18994, 6321, 6196, 15157, 36022, 30263, 12601, 24378, 35390, 30142, 13509, 29254, 26310, 26055, 30409, 7624, 18943, 32716, 6733, 2638, 15737, 33874, 13907, 8276, 18258, 36950, 3540, 11735, 21081, 23771, 12255, 5984, 8929, 10208, 36322, 103, 14311, 233, 15344, 12529, 24819, 29428, 31987, 8183, 16377, 15869, 18558, 14847}"
7620,{7241}
7621,"{17483, 30278, 7911}"
7622,{16332}
7623,{27258}
7624,"{34885, 35660, 33230, 19536, 21458, 3573, 14294, 36791}"
7625,"{9568, 15971, 20773, 24613, 9012, 7992, 826}"
7626,"{4520, 20307, 11547, 13845}"
7627,"{18196, 8797}"
7628,"{4869, 13192, 12, 12304, 14873, 16793, 27173, 23722, 3499, 7985, 23363, 19404, 5453, 34766, 27350, 11872, 9057, 12384, 24162, 19176, 8555, 28267, 22001, 36341, 33402, 26877}"
7629,"{33603, 9577, 7597, 3662, 25939, 36533}"
7630,{18389}
7631,{30019}
7632,"{2098, 31978}"
7633,"{28434, 8755, 1010, 6899, 11134}"
7634,"{25765, 4326, 11147, 36461, 19725, 16787, 32213, 1397, 28861, 21530, 8061}"
7635,{13376}
7636,"{24746, 4387}"
7637,"{13977, 11571}"
7638,{18049}
7639,"{24584, 19785, 34478, 7098, 3387}"
7640,{14209}
7641,"{5578, 35549}"
7642,"{3409, 6627}"
7643,"{16128, 3114, 34090, 2990, 3545, 12030, 24991}"
7644,"{22272, 25500}"
7645,{5599}
7646,"{20889, 24316, 35069, 33591}"
7647,"{10200, 4722}"
7648,{16646}
7649,"{1729, 27650}"
7650,"{33092, 21405}"
7651,"{28194, 10203, 13939}"
7652,{8421}
7653,{2911}
7654,"{269, 10446}"
7655,{20941}
7656,"{2339, 2756, 3077, 12264, 24880, 28568, 28761, 35390}"
7657,{17099}
7658,{1289}
7659,"{31105, 11693, 7056, 7827, 10102, 15868}"
7660,{6002}
7661,"{19529, 24626, 34351}"
7662,"{12354, 8035, 12866, 29736, 8361, 35113, 20877, 15823, 10576, 5713, 23250, 18389, 34517, 6461, 23293, 16766}"
7663,{17862}
7664,{30646}
7665,"{11264, 29702, 24584, 28168, 9736, 33303, 14872, 36379, 13341, 22046, 27692, 6701, 27696, 17968, 27188, 34364, 2108, 30270, 2111, 12354, 20549, 31820, 19022, 2128, 20564, 1621, 30294, 34393, 28762, 5727, 24680, 9832, 21099, 34929, 20595, 7285, 30839, 21112, 5250, 17543, 11407, 11924, 7318, 7325, 24225, 29860, 33444, 35492, 13990, 6313, 21674, 7851, 21163, 15535, 31923, 32947, 16566, 33477, 27851, 15054, 8401, 31954, 13009, 35542, 11991, 24792, 8924, 18140, 23774, 2272, 30944, 28393, 10474, 17130, 17645, 13551, 752, 29937, 14578, 15610, 26364, 8447, 26884, 1285, 18694, 7942, 20746, 21775, 8975, 15123, 15637, 17173, 10007, 10014, 3875, 35112, 13103, 20788, 32564, 9526, 31037, 11582, 9028, 13124, 35652, 30025, 35148, 8014, 31056, 33114, 12635, 3930, 18267, 21344, 11110, 33131, 32622, 25969, 8052, 26491, 31611, 32638, 25471, 6016, 32130, 14723, 8584, 20369, 4498, 22942, 17824, 8096, 1444, 23974, 2476, 29101, 27565, 28589, 18354, 19893, 17333, 10682, 28603, 24003, 17861, 28103, 971, 18895, 31189, 32215, 7647, 11747, 20964, 16367, 8176, 28657, 16370, 34803, 36851, 1526, 6135, 26616, 9723, 11262, 25087}"
7666,"{35100, 28190}"
7667,"{28514, 33475, 14328, 5128, 29208, 25257, 7704, 562, 23507, 1076, 24470, 23670, 31992, 29947, 445, 23742}"
7668,"{3874, 9064, 29611, 29133, 28430, 15570, 3733, 7838, 15007}"
7669,"{569, 20954, 9902}"
7670,"{34942, 6182, 10511, 15089, 35665, 25400, 19578, 20798}"
7671,"{6801, 28601, 14932, 17381}"
7672,"{30728, 31978, 23183, 15183, 10415}"
7673,{4}
7674,"{13440, 21606, 32337, 4180, 36982, 25082}"
7675,{1675}
7676,{17676}
7677,{33843}
7678,"{513, 8013, 3826, 27890, 19127}"
7679,{17936}
7680,"{7520, 26276, 16141, 7921, 19991, 27420}"
7681,{3431}
7682,{29255}
7683,"{36186, 19837, 8205, 7342}"
7684,"{960, 25920, 5058, 30714, 2148, 26502, 424, 34090, 8394, 20428, 28109, 27244, 32019, 18741, 1397, 21495, 7928, 23930, 21918}"
7685,"{33398, 13422}"
7686,"{27841, 8586}"
7687,{34351}
7688,"{15764, 18373, 27495}"
7689,"{16128, 2049, 12866, 26147, 17732, 24837, 17542, 6537, 18217, 24462, 4735, 19632, 7829, 32213, 14709, 1209, 27135}"
7690,"{31962, 34124, 1821, 34906}"
7691,{22912}
7692,"{33562, 12972}"
7693,{16649}
7694,"{29736, 23363}"
7695,{13373}
7696,"{19632, 33298, 25444, 20255}"
7697,{20495}
7698,{20620}
7699,{6508}
7700,{32567}
7701,{14285}
7702,{5050}
7703,"{12281, 5855}"
7704,{12872}
7705,{18200}
7706,"{21819, 23213, 19022}"
7707,"{8866, 22824, 17228, 3250, 19864, 28637, 30846}"
7708,"{27000, 36349, 18830}"
7709,"{8930, 26310}"
7710,"{5050, 15674}"
7711,"{30755, 23326}"
7712,"{8482, 29239, 18615, 9052, 15615}"
7713,{6790}
7714,{35489}
7715,"{7562, 4719}"
7716,"{1745, 22458, 22254, 32447}"
7717,"{32476, 21959}"
7718,"{24777, 35867, 19347}"
7719,"{30456, 23089, 8550, 23598}"
7720,"{13142, 32980, 15350, 12454}"
7721,{22975}
7722,"{27856, 30728, 25467}"
7723,"{24716, 29777, 18546, 17239, 30910, 11966}"
7724,{16411}
7725,{12320}
7726,{29323}
7727,"{3545, 8394, 13886}"
7728,{18468}
7729,{18546}
7730,{36982}
7731,"{21589, 9134}"
7732,"{3456, 1642, 3213}"
7733,"{18165, 16307, 6893}"
7734,"{30173, 16845, 13726}"
7735,"{20417, 12450, 33801, 4075, 32908, 25489, 18902, 33084, 34523, 33563, 14140, 734}"
7736,"{29664, 14535, 11528, 17878, 25304}"
7737,"{11764, 6574}"
7738,"{17380, 8549}"
7739,"{15203, 7084, 3855}"
7740,{32479}
7741,"{28216, 22565}"
7742,{14107}
7743,"{19138, 24547, 16356, 33157, 8104, 9289, 34090, 23312, 34832, 14423, 16345, 16795, 24639}"
7744,"{33961, 6595, 14932, 551}"
7745,{32761}
7746,"{17106, 14812, 13484, 29110}"
7747,"{23650, 8293, 31855, 33392, 3827, 21750, 3640, 34521, 27164}"
7748,"{28834, 18790, 33804, 28814, 16818, 30360, 4922, 17723}"
7749,{35781}
7750,"{20888, 27139, 23071}"
7751,"{15971, 9420}"
7752,"{8420, 8907, 32943, 36306, 26649}"
7753,"{7811, 12997, 14599, 29383, 22473, 29005, 31085, 7481, 23516, 13886}"
7754,"{31220, 3340}"
7755,"{6329, 28541}"
7756,"{27016, 33726}"
7757,"{19177, 21406, 22615}"
7758,"{33543, 19342, 35471, 30356, 16917, 27414, 26775, 31095, 6561, 25506, 31784, 36779, 27444, 26681, 3134, 7230, 31177, 29778, 16979, 29656, 11609, 9178, 10718, 4064, 8810, 6253, 17389, 111, 16114, 34931, 28151, 3327}"
7759,"{31992, 29915}"
7760,{13323}
7761,"{21913, 17173, 1782}"
7762,{4228}
7763,{36596}
7764,{9603}
7765,{13797}
7766,{19837}
7767,"{20737, 16402, 22332, 23213}"
7768,"{18488, 34614}"
7769,"{18273, 11922, 26804, 26884}"
7770,"{33353, 29239, 14271}"
7771,"{9577, 12001, 12669}"
7772,{33609}
7773,"{27824, 4546, 4381}"
7774,{33173}
7775,{35174}
7776,"{15971, 14572, 33173, 35300}"
7777,"{22784, 4870, 33639, 31947, 27660, 30511, 9047, 9210, 23133}"
7778,"{36297, 4490, 30185, 23598, 405, 27925, 20279, 24248, 2715, 27519}"
7779,"{9577, 24786, 25421, 1853}"
7780,"{3841, 30595, 3432, 36745, 5578, 2417, 5652, 25624}"
7781,{5208}
7782,"{7520, 28196, 9893, 27526, 6951, 10860, 2446, 14351, 11158, 23766, 23356}"
7783,"{14532, 13782}"
7784,"{17408, 16802, 19164}"
7785,{29169}
7786,"{22236, 11029, 34397, 10031}"
7787,"{33084, 4719}"
7788,"{14599, 25876, 9255}"
7789,"{15435, 28589, 6129, 29625, 35547}"
7790,"{11264, 23684, 6637, 13011, 35381, 19478}"
7791,"{7700, 32797}"
7792,"{9577, 33443}"
7793,{29554}
7794,{23030}
7795,{2502}
7796,"{7274, 13574}"
7797,"{17099, 7044}"
7798,"{8394, 33580, 3634, 14933, 13720, 19162}"
7799,{26227}
7800,"{25907, 6476}"
7801,{26741}
7802,"{26594, 21955, 18693, 22093, 3674}"
7803,{31939}
7804,"{960, 14988, 36723, 23030, 8027}"
7805,"{33827, 14554, 12819}"
7806,{33117}
7807,{36023}
7808,"{17732, 7461, 27685, 5575, 28104, 14564, 12298, 9611, 17578, 14948, 31726, 20208, 180, 31639, 5176, 20282, 9147}"
7809,"{12290, 18306, 33298, 13973, 35100, 11043, 36643, 22180, 29224, 36777, 35372, 35888, 20659, 17204, 29112, 12222, 33088, 25666, 36425, 20427, 35531, 24141, 18389, 22999, 26332, 28385, 17763, 24171, 1260, 12912, 14707, 19444, 30839, 18168}"
7810,{23571}
7811,"{26491, 26500, 17239, 919}"
7812,"{5273, 13058, 7182}"
7813,"{28324, 11781, 25018, 11259, 35391}"
7814,"{7745, 7402, 16660, 22141, 33246}"
7815,"{29364, 20407}"
7816,{1031}
7817,"{19072, 4993, 2050, 27526, 12, 9228, 36109, 20620, 784, 21644, 21780, 17941, 19478, 11926, 30360, 29985, 1442, 27684, 9380, 20262, 27943, 27306, 7597, 26804, 28213, 15031, 35129, 19129, 10170, 14267, 13886, 2623, 21195, 28876, 15182, 34903, 33880, 15063, 33755, 12255, 31713, 17384, 23145, 35945, 29805, 14064, 23545, 15611, 32636}"
7818,{4735}
7819,{30755}
7820,"{6418, 22453, 35687}"
7821,"{25506, 551}"
7822,{36168}
7823,"{14402, 17000, 36111, 18744, 22206}"
7824,"{9802, 22035}"
7825,"{27452, 3048, 13422, 7923, 7548}"
7826,{13390}
7827,{36331}
7828,"{36714, 20406, 2405, 15574}"
7829,"{3717, 10919, 12807, 33994, 19115, 2703, 4369, 12305, 7379, 14036, 8629, 345, 17498, 13372, 27327}"
7830,"{37065, 24626}"
7831,"{22904, 33651, 17455}"
7832,{263}
7833,{17893}
7834,{30440}
7835,{31992}
7836,"{9872, 6153, 5242}"
7837,{2339}
7838,"{3587, 15204, 14852, 21381, 19975, 16614, 27155, 35801, 28028}"
7839,"{23336, 18615, 27352, 31037, 25694}"
7840,{10416}
7841,{26846}
7842,"{28167, 15274, 7788, 27181, 28369, 32337}"
7843,{7370}
7844,"{27769, 30595}"
7845,"{13035, 33726}"
7846,"{22925, 22807, 14234, 30492, 13470, 14366, 23589, 13615, 20279, 14777, 19520, 27584, 33092, 7368, 19659, 35149, 88, 10206, 993, 2411, 7923, 21245}"
7847,"{14785, 12866}"
7848,"{17888, 21959, 31848, 33194, 36811, 29081, 26224, 35477, 5111, 25209, 31515}"
7849,"{15417, 15513, 30514}"
7850,{8029}
7851,"{22944, 11732}"
7852,{8576}
7853,"{27244, 17815, 8216, 3674, 35738}"
7854,"{31136, 30910}"
7855,"{8579, 7047, 9607, 11147, 12, 5138, 25500, 8104, 10413, 27824, 31027, 13367, 1209, 16834, 5699, 11717, 19020, 24525, 29010, 24918, 26454, 15452, 37091, 26468, 35300, 5361, 22002, 2424}"
7856,{28725}
7857,"{30514, 36218}"
7858,"{29219, 20518, 16368, 32083, 14234, 27132}"
7859,"{27545, 2188, 4662}"
7860,"{32464, 27358}"
7861,{31432}
7862,"{11392, 1290, 3318, 36502, 603, 8028}"
7863,{25936}
7864,"{16845, 33745, 32503, 4762, 33562}"
7865,"{27170, 36811}"
7866,"{30019, 7555, 8716, 14129, 32209, 31830}"
7867,{28752}
7868,{18303}
7869,{5578}
7870,{7301}
7871,{15417}
7872,"{32842, 12669}"
7873,"{23490, 15525, 3944, 9423, 29876, 1566}"
7874,"{18016, 23073, 16059}"
7875,"{3366, 32265, 5578, 29195, 17676, 8619, 34379, 27753, 16367, 25938, 5844, 31992, 16408, 17756, 13886, 24639}"
7876,"{10082, 33173, 31992, 2041, 23516, 13886, 6111}"
7877,{36168}
7878,"{33580, 22029, 30846}"
7879,{23951}
7880,{24596}
7881,"{19426, 7368, 27116, 19127, 33562, 25694}"
7882,"{15330, 7822, 12180, 14456, 8411}"
7883,{12566}
7884,{15330}
7885,{19544}
7886,"{10754, 20355, 26500, 4740, 24198, 33423, 36501, 12566, 21912, 35608, 33562, 8476, 8093, 14239, 24613, 32038, 33707, 19884, 5293, 48, 8752, 12596, 30006, 24376, 6973, 30526, 24894, 445, 30142, 22467, 11131, 7368, 33993, 21322, 27339, 23374, 4814, 36218, 29521, 32337, 10193, 2133, 2390, 9302, 21205, 28630, 15319, 34517, 10076, 7517, 12255, 28127, 33761, 18405, 20327, 31085, 17520, 7537, 17529, 18170, 27387, 11900, 10110}"
7887,"{13574, 26285, 36109, 909, 35706}"
7888,"{26946, 14367}"
7889,{34891}
7890,{31381}
7891,"{17936, 23901, 2814, 17694}"
7892,"{24771, 15526}"
7893,"{3077, 23302, 22024, 20489, 2314, 30728, 33418, 29325, 8849, 32019, 1943, 3993, 31134, 25125, 13094, 34341, 32052, 14669, 15714, 20582, 14703, 22521}"
7894,"{32347, 35318}"
7895,{5745}
7896,"{8519, 8490, 17389, 11926, 1686, 18970, 36634}"
7897,"{7393, 27009}"
7898,"{29481, 6581, 15509}"
7899,"{12102, 30087, 16687, 30098, 20255, 16345, 25694, 2143}"
7900,{30085}
7901,{31341}
7902,"{1732, 1289, 20267, 1836, 16272, 31473, 35571, 17150, 35391}"
7903,"{9178, 27476, 36982}"
7904,{649}
7905,"{7931, 18692, 19748}"
7906,"{11458, 10466, 13726, 11397, 20358, 19749, 31112, 22885, 10859, 23662, 6704, 28308, 26804, 2391, 23384, 2556, 28190}"
7907,"{3787, 31633, 18994, 27923, 18389, 14518, 18551, 10200, 23070}"
7908,"{27066, 25581}"
7909,{8368}
7910,"{10757, 3077, 36872, 1544, 2569, 5644, 12305, 1531, 16409, 1055, 12320, 10271, 33827, 9257, 31278, 22580, 28732, 14402, 25156, 19013, 33350, 26696, 13898, 13899, 22615, 32863, 2143, 35425, 20580, 11366, 19565, 27757, 36976, 22129, 11893, 13430, 26743, 14968, 14463, 14982, 14480, 16018, 37021, 30367, 9380, 6314, 24239, 5822, 26820, 14020, 7370, 30925, 33998, 1745, 34513, 16597, 29403, 16613, 8426, 15087, 23286, 36602, 21244, 7421, 36606, 8447, 19198, 3841, 1289, 16651, 3853, 13069, 15119, 32531, 12566, 34602, 27950, 23345, 35131, 36155, 24894, 5447, 24903, 7498, 12109, 7001, 14684, 35678, 36194, 30052, 16741, 28518, 32112, 20338, 13171, 10102, 25467, 2433, 26500, 27526, 12685, 8077, 29590, 28059, 35739, 6561, 18342, 23976, 35754, 4014, 23473, 17331, 29113, 6076, 445, 14783, 32707, 34250, 6090, 1498, 4572, 11742, 31713, 27118, 26606, 34808, 22009, 11259, 27132, 2047}"
7911,"{18200, 2442, 366}"
7912,"{322, 5578, 9930, 15060, 30293, 24639}"
7913,"{27650, 32259, 3599, 30237, 13855, 17956, 30758, 21037, 16942, 33328, 1074, 22579, 24626, 13367, 30785, 4678, 13899, 5201, 32849, 5208, 33376, 104, 27753, 25196, 2671, 17520, 17529, 1149, 11902, 20620, 36502, 21661, 35486, 6304, 35492, 6829, 18099, 32947, 16566, 30910, 35529, 28876, 34509, 27343, 18128, 29906, 18654, 26846, 24800, 23777, 30951, 1258, 7919, 17648, 14068, 29428, 36599, 35067, 26364, 7421, 3841, 18178, 30982, 775, 13069, 36109, 21263, 31506, 1304, 24349, 23839, 26401, 3366, 14630, 19751, 20262, 33579, 25920, 25415, 34633, 35149, 24912, 19800, 9052, 17246, 9573, 16741, 26473, 26477, 12142, 5488, 15737, 12669, 5504, 29570, 31626, 29579, 27535, 2453, 20377, 21913, 13726, 6561, 32164, 11688, 23978, 7597, 15280, 22963, 25018, 9161, 26572, 23507, 13782, 34774, 2523, 26590, 24547, 35300, 30182, 26088, 14837, 10231}"
7914,"{27562, 4708}"
7915,"{5768, 265, 28298, 33932, 19599, 3219, 13717, 34326, 33175, 8728, 29978, 14621, 34974, 22689, 30369, 11046, 18215, 36647, 27947, 25771, 2350, 10798, 3248, 15665, 4787, 15413, 17847, 26807, 18107, 14652, 4540, 30016, 34881, 26055, 15433, 15050, 25546, 21580, 30154, 7629, 6865, 9937, 36691, 3451, 13529, 16601, 29403, 3933, 36958, 31583, 27488, 7133, 12644, 235, 36972, 6379, 26871, 1913, 35835, 24828, 27390}"
7916,"{3681, 5447, 5292, 5422, 27125}"
7917,{15971}
7918,"{27652, 3077, 30728, 4105, 31248, 12305, 34332, 12318, 14878, 10788, 2090, 48, 35888, 12851, 22579, 14911, 12362, 29260, 5201, 16977, 32849, 19041, 32868, 15973, 34419, 29301, 33400, 36984, 5240, 1149, 30846, 30851, 12934, 8327, 27799, 8347, 21659, 8864, 36000, 30370, 9893, 16042, 5292, 5805, 13502, 17097, 31951, 16599, 19163, 12014, 30964, 18170, 9466, 17149, 24832, 9480, 17674, 2836, 25366, 2339, 14629, 13094, 10546, 7987, 3892, 18741, 20283, 33090, 4422, 25939, 32083, 17239, 16216, 30045, 15215, 30576, 25461, 15737, 35721, 32141, 14734, 17806, 5524, 28568, 14234, 30106, 32666, 33185, 9125, 1447, 2984, 30126, 15280, 29109, 20407, 32695, 20413, 31165, 24515, 24525, 16339, 13268, 33238, 11229, 26595, 36843, 18415}"
7919,{1076}
7920,{33598}
7921,"{4897, 19332, 8519, 8142, 23662, 11764, 3413}"
7922,{23188}
7923,{32224}
7924,"{9344, 33702, 28614, 29672, 5832, 23406, 5712, 1459, 8501, 8630, 34871, 29210, 30845, 20703}"
7925,"{14904, 35662, 2566}"
7926,{31383}
7927,{31136}
7928,{10546}
7929,{23336}
7930,"{31058, 10053, 32255}"
7931,"{13451, 14174}"
7932,"{10402, 8962, 35300, 27660, 30511, 16272, 20048, 19987, 29463, 14616, 3385, 28122, 5469, 17950}"
7933,"{7908, 10782, 34439}"
7934,"{4168, 4489, 10569, 28203, 35247, 7380, 15797, 33334, 13208, 24376, 25887}"
7935,"{3077, 17607, 17193, 10415, 24880, 32304, 1144}"
7936,"{25506, 17090, 16098, 2442, 32916, 36023, 32956}"
7937,"{618, 34478, 21812, 21077, 8924}"
7938,"{29386, 8572, 13898}"
7939,"{4993, 28964, 6821, 26411, 346, 21661, 34910}"
7940,"{36673, 17537, 20521, 12689, 6161, 6615, 9048, 1116}"
7941,{26736}
7942,"{30744, 5204, 31813, 29463}"
7943,"{29184, 35458, 33035, 18576, 793, 15258, 25246, 1825, 30371, 18852, 12841, 12587, 10796, 21678, 27569, 14770, 24758, 29241, 33084, 25150, 29247, 21312, 23359, 24510, 32706, 6342, 14791, 33099, 24141, 14544, 6615, 9177, 10458, 33883, 24539, 18908, 29915, 25573, 16764, 22507, 25967, 18418, 18037, 24056, 36602, 2428, 30975}"
7944,"{14720, 19939, 8901, 22405, 30154, 22762, 9324, 13420, 19757, 2580, 8669, 12318}"
7945,"{22720, 12851}"
7946,{16714}
7947,"{7811, 4328, 8040, 20084, 5527, 7704, 7259}"
7948,{23766}
7949,"{445, 1447}"
7950,{24465}
7951,"{30924, 26289, 307, 27610, 30715, 20348, 30526}"
7952,"{9325, 20413}"
7953,"{29184, 1762, 20422, 3175, 20168, 8752, 19858, 6259, 35318, 30686, 23039}"
7954,"{22803, 4475, 7815}"
7955,{24728}
7956,"{7824, 4703}"
7957,"{31680, 11048, 9074, 30354, 1783}"
7958,{13707}
7959,{9141}
7960,{20166}
7961,"{1800, 2488}"
7962,"{5578, 19591}"
7963,"{33749, 25823}"
7964,"{23744, 26871}"
7965,"{10625, 13061, 9735, 26762, 11403, 27660, 269, 27923, 33173, 25623, 14616, 35738, 21406, 39, 553, 6446, 31662, 9135, 23089, 10546, 1076, 9012, 26804, 17463, 19642, 16571, 31037, 25150, 12354, 27971, 17732, 28102, 26951, 6782, 20939, 30925, 10446, 22098, 25938, 9684, 34517, 23638, 21079, 21851, 29915, 35294, 11366, 5612, 11631, 17648, 2041, 12669, 30718}"
7966,"{17665, 6456, 32291, 24037, 424, 21108, 18168, 537, 22813, 32347, 17597}"
7967,"{21505, 4228, 33546, 13067, 33674, 14988, 36492, 24462, 7824, 16272, 33298, 10645, 30616, 14616, 14366, 17445, 14762, 8875, 28076, 24236, 21037, 34351, 35247, 562, 8759, 28601, 16059, 26044, 15037, 16959, 33988, 12997, 19271, 37065, 34891, 29005, 7886, 8145, 23507, 21846, 17881, 21851, 17501, 9335, 35300, 14697, 36461, 21495, 30969, 22525}"
7968,{28431}
7969,{17099}
7970,"{14616, 27856, 23951}"
7971,{7759}
7972,"{28190, 5292, 18383, 14001, 25304, 21913, 18170, 28030}"
7973,"{22784, 11868, 14598}"
7974,{21077}
7975,"{8599, 36162, 33155, 8549, 36998, 4809, 23722, 30537, 34633, 36204, 15406, 16527, 31662, 15378, 33878, 18167, 28601, 32159}"
7976,"{20642, 27971, 16367, 13360, 24758, 14878}"
7977,"{9499, 31601, 627, 24271}"
7978,{7555}
7979,"{18027, 10188, 16141, 11871}"
7980,"{2041, 30287}"
7981,{17648}
7982,{5993}
7983,"{15077, 22001, 33432, 35001, 21727}"
7984,{9123}
7985,{11749}
7986,"{20507, 14463}"
7987,"{6500, 7851, 8113, 28725, 11544, 20063}"
7988,{14366}
7989,"{20617, 15086, 6871}"
7990,{16787}
7991,"{22570, 21031}"
7992,{19534}
7993,"{30358, 12102}"
7994,"{16741, 12997, 37029, 5578, 21775, 15280, 19251, 13782, 36377, 35071}"
7995,{21006}
7996,"{30117, 24109, 36173, 34478, 34743, 8759}"
7997,"{15250, 20835, 15246}"
7998,{2712}
7999,{13167}
8000,{24186}
8001,{18016}
8002,"{9186, 28194, 31341}"
8003,{11796}
8004,"{21707, 6029, 11566, 29138, 29054}"
8005,"{21328, 22330, 33389, 19837}"
8006,{14726}
8007,"{13009, 15509}"
8008,{10446}
8009,"{20737, 31978, 36855, 29915, 9535}"
8010,"{25920, 5381, 15037}"
8011,{21320}
8012,{3766}
8013,"{3328, 29308, 6276, 27653, 18566, 16787, 26518, 22936, 30488, 4894, 19749, 6566, 11815, 18344, 14761, 23846, 25257, 28590, 9276, 12604, 20161, 14413, 25296, 16851, 22615, 17241, 11366, 23796, 3318, 26364}"
8014,{19284}
8015,"{32168, 13217, 34016}"
8016,"{16367, 33614, 6871}"
8017,"{18521, 36545, 34659, 8136, 26569, 17640, 7307, 27167, 16910, 3790, 6352, 33104, 22640, 28892, 19231, 12087, 32824, 27001, 14716, 7775}"
8018,"{13701, 350, 31391}"
8019,{2062}
8020,{6773}
